millis,roll,pitch,yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,CurrentTemp,CurrentPres,altitude,altitude_lissee,max_altitude,phase_vol,source,time_sec,alt
140977.0,-74.3,9.14,1.0,9.41,4.28,-0.83,6.15,-0.54,0.07,14.3,100288.34,88.4,89.38,125.59,0.0,vol 7,9.927,84.58292452830189
140987.0,-74.28,9.12,1.01,9.57,4.18,-1.27,6.79,-0.75,0.81,14.3,100288.34,87.98,89.24,125.59,0.0,vol 7,9.937,84.16292452830189
140997.0,-74.29,9.08,1.02,9.83,3.93,-1.81,7.5,-0.86,1.55,14.3,100293.34,87.98,89.11,125.59,0.0,vol 7,9.947,84.16292452830189
141007.0,-74.32,9.03,1.05,10.27,3.54,-2.4,8.28,-0.86,2.28,14.3,100293.34,87.98,89.0,125.59,0.0,vol 7,9.957,84.16292452830189
141017.0,-74.38,8.97,1.08,10.76,2.96,-2.97,9.1,-0.75,2.98,14.3,100293.34,87.98,88.9,125.59,0.0,vol 7,9.967,84.16292452830189
141027.0,-74.46,8.91,1.11,11.14,2.16,-3.41,9.93,-0.52,3.61,14.3,100297.36,87.64,88.77,125.59,0.0,vol 7,9.977,83.82292452830188
141037.0,-74.54,8.87,1.16,11.22,1.21,-3.67,10.68,-0.2,4.12,14.3,100297.36,87.64,88.66,125.59,0.0,vol 7,9.987,83.82292452830188
141047.0,-74.63,8.86,1.2,11.12,0.2,-3.74,11.31,0.19,4.47,14.3,100297.36,87.64,88.56,125.59,0.0,vol 7,9.997,83.82292452830188
141058.0,-74.72,8.86,1.25,11.0,-0.82,-3.61,11.75,0.6,4.65,14.3,100297.36,87.64,88.46,125.59,0.0,vol 7,10.008,83.82292452830188
141068.0,-74.82,8.89,1.29,11.0,-1.93,-3.25,11.99,1.03,4.65,14.3,100301.26,87.31,88.35,125.59,0.0,vol 7,10.018,83.49292452830188
141078.0,-74.89,8.93,1.34,10.99,-2.84,-2.74,11.94,1.35,4.47,14.3,100301.26,87.31,88.25,125.59,0.0,vol 7,10.028,83.49292452830188
141088.0,-74.94,9.0,1.38,10.96,-3.65,-2.12,11.63,1.56,4.16,14.3,100301.26,87.31,88.15,125.59,0.0,vol 7,10.038,83.49292452830188
141098.0,-74.95,9.09,1.42,10.79,-4.28,-1.51,11.09,1.65,3.75,14.3,100301.26,87.05,88.04,125.59,0.0,vol 7,10.048,83.23292452830188
141109.0,-74.96,9.17,1.45,10.52,-4.72,-0.96,10.34,1.64,3.26,14.3,100304.43,87.05,87.94,125.59,0.0,vol 7,10.059,83.23292452830188
141118.0,-74.96,9.26,1.48,10.11,-5.01,-0.49,9.37,1.51,2.7,14.3,100304.43,87.05,87.85,125.59,0.0,vol 7,10.068,83.23292452830188
141127.0,-74.94,9.33,1.5,9.83,-5.18,-0.26,8.51,1.34,2.23,14.3,100304.43,87.05,87.77,125.59,0.0,vol 7,10.077,83.23292452830188
141137.0,-74.92,9.39,1.52,9.68,-5.37,-0.11,7.63,1.13,1.76,14.3,100307.37,86.8,87.68,125.59,0.0,vol 7,10.087,82.98292452830188
141147.0,-74.9,9.44,1.53,9.69,-5.61,-0.1,6.64,0.87,1.25,14.3,100307.37,86.8,87.59,125.59,0.0,vol 7,10.097,82.98292452830188
141157.0,-74.87,9.47,1.54,9.93,-5.92,-0.29,5.66,0.61,0.73,14.3,100307.37,86.8,87.51,125.59,0.0,vol 7,10.107,82.98292452830188
141167.0,-74.84,9.49,1.54,10.51,-6.34,-0.67,4.73,0.38,0.2,14.3,100307.37,86.8,87.44,125.59,0.0,vol 7,10.117,82.98292452830188
141177.0,-74.79,9.5,1.54,11.31,-6.76,-1.26,3.87,0.2,-0.35,14.3,100310.88,86.51,87.35,125.59,0.0,vol 7,10.127,82.69292452830189
141187.0,-74.72,9.49,1.53,11.92,-6.91,-1.93,3.15,0.09,-0.91,14.3,100310.88,86.51,87.26,125.59,0.0,vol 7,10.137,82.69292452830189
141197.0,-74.65,9.48,1.51,12.0,-6.68,-2.5,2.61,0.07,-1.43,14.3,100310.88,86.51,87.19,125.59,0.0,vol 7,10.147,82.69292452830189
141207.0,-74.57,9.46,1.49,11.52,-6.12,-2.86,2.28,0.12,-1.88,14.3,100310.88,86.51,87.12,125.59,0.0,vol 7,10.157,82.69292452830189
141217.0,-74.5,9.45,1.47,10.74,-5.42,-3.0,2.13,0.22,-2.24,14.3,100314.55,86.2,87.03,125.59,0.0,vol 7,10.167,82.38292452830188
141227.0,-74.41,9.42,1.45,10.03,-4.69,-3.05,2.13,0.34,-2.51,14.3,100314.55,86.2,86.94,125.59,0.0,vol 7,10.177,82.38292452830188
141237.0,-74.29,9.37,1.42,9.65,-4.06,-3.05,2.24,0.46,-2.7,14.3,100314.55,86.2,86.87,125.59,0.0,vol 7,10.187,82.38292452830188
141247.0,-74.15,9.28,1.39,9.64,-3.47,-3.01,2.45,0.59,-2.82,14.3,100314.55,85.89,86.77,125.59,0.0,vol 7,10.197,82.07292452830188
141257.0,-74.01,9.18,1.37,9.82,-2.91,-2.91,2.74,0.7,-2.85,14.3,100318.22,85.89,86.68,125.59,0.0,vol 7,10.207,82.07292452830188
141267.0,-73.85,9.07,1.34,9.99,-2.33,-2.72,3.07,0.78,-2.82,14.3,100318.22,85.89,86.6,125.59,0.0,vol 7,10.217,82.07292452830188
141276.0,-73.69,8.95,1.31,10.09,-1.76,-2.43,3.43,0.83,-2.71,14.3,100318.22,85.89,86.53,125.59,0.0,vol 7,10.226,82.07292452830188
141286.0,-73.54,8.83,1.29,10.12,-1.19,-2.09,3.8,0.82,-2.53,14.3,100322.45,85.53,86.43,125.59,0.0,vol 7,10.236,81.71292452830188
141296.0,-73.38,8.72,1.26,10.14,-0.64,-1.75,4.17,0.78,-2.28,14.3,100322.45,85.53,86.34,125.59,0.0,vol 7,10.246,81.71292452830188
141306.0,-73.22,8.63,1.24,10.16,-0.15,-1.45,4.54,0.69,-1.97,14.3,100322.45,85.53,86.26,125.59,0.0,vol 7,10.256,81.71292452830188
141317.0,-73.08,8.58,1.23,10.16,0.25,-1.18,4.94,0.57,-1.56,14.3,100322.45,85.53,86.19,125.59,0.0,vol 7,10.267,81.71292452830188
141327.0,-72.98,8.57,1.21,10.11,0.49,-1.0,5.29,0.45,-1.15,14.3,100325.56,85.27,86.1,125.59,0.0,vol 7,10.277,81.45292452830188
141337.0,-72.89,8.56,1.21,10.03,0.62,-0.86,5.63,0.33,-0.73,14.3,100325.56,85.27,86.02,125.59,0.0,vol 7,10.287,81.45292452830188
141347.0,-72.83,8.54,1.2,10.03,0.65,-0.7,5.94,0.22,-0.29,14.3,100325.56,85.27,85.94,125.59,0.0,vol 7,10.297,81.45292452830188
141357.0,-72.79,8.5,1.21,10.19,0.57,-0.53,6.2,0.1,0.14,14.3,100325.56,85.01,85.85,125.59,0.0,vol 7,10.307,81.19292452830189
141367.0,-72.77,8.43,1.21,10.43,0.37,-0.33,6.38,-0.01,0.54,14.3,100329.13,84.98,85.76,125.59,0.0,vol 7,10.317,81.16292452830189
141377.0,-72.78,8.35,1.22,10.6,0.08,-0.11,6.46,-0.14,0.91,14.3,100329.13,84.98,85.68,125.59,0.0,vol 7,10.327,81.16292452830189
141387.0,-72.8,8.39,1.23,10.58,-0.27,0.13,6.42,-0.28,1.22,14.3,100329.13,84.98,85.61,125.59,0.0,vol 7,10.337,81.16292452830189
141398.0,-72.81,8.49,1.25,10.35,-0.66,0.4,6.24,-0.46,1.49,14.3,100332.63,84.68,85.52,125.59,0.0,vol 7,10.348,80.86292452830189
141409.0,-72.83,8.58,1.27,10.09,-1.0,0.65,5.94,-0.64,1.67,14.3,100332.63,84.68,85.43,125.59,0.0,vol 7,10.359,80.86292452830189
141419.0,-72.86,8.68,1.28,9.92,-1.36,0.91,5.47,-0.88,1.81,14.3,100332.63,84.68,85.36,125.59,0.0,vol 7,10.369,80.86292452830189
141430.0,-72.89,8.75,1.3,9.89,-1.68,1.12,4.92,-1.13,1.87,14.3,100332.63,84.68,85.29,125.59,0.0,vol 7,10.38,80.86292452830189
141440.0,-72.92,8.81,1.32,9.91,-2.02,1.23,4.21,-1.44,1.88,14.3,100335.57,84.43,85.21,125.59,0.0,vol 7,10.39,80.61292452830189
141450.0,-72.95,8.84,1.34,9.92,-2.3,1.2,3.5,-1.74,1.84,14.3,100335.57,84.43,85.13,125.59,0.0,vol 7,10.4,80.61292452830189
141460.0,-72.98,8.86,1.36,9.91,-2.55,1.01,2.78,-2.04,1.76,14.3,100335.57,84.43,85.06,125.59,0.0,vol 7,10.41,80.61292452830189
141470.0,-73.01,8.86,1.37,9.91,-2.78,0.7,2.07,-2.32,1.64,14.3,100339.41,84.11,84.96,125.59,0.0,vol 7,10.42,80.29292452830188
141479.0,-73.04,8.87,1.39,10.02,-3.02,0.31,1.47,-2.54,1.5,14.3,100339.41,84.11,84.88,125.59,0.0,vol 7,10.429,80.29292452830188
141489.0,-73.08,8.89,1.4,10.27,-3.33,-0.27,0.88,-2.74,1.31,14.3,100339.41,84.11,84.8,125.59,0.0,vol 7,10.439,80.29292452830188
141499.0,-73.12,8.93,1.41,10.52,-3.63,-0.98,0.4,-2.86,1.09,14.3,100339.41,84.11,84.73,125.59,0.0,vol 7,10.449,80.29292452830188
141509.0,-73.15,8.98,1.42,10.68,-3.88,-1.74,0.05,-2.9,0.84,14.3,100342.91,83.82,84.64,125.59,0.0,vol 7,10.459,80.00292452830188
141519.0,-73.17,9.04,1.43,10.64,-4.02,-2.43,-0.14,-2.85,0.57,14.3,100342.91,83.82,84.56,125.59,0.0,vol 7,10.469,80.00292452830188
141529.0,-73.17,9.09,1.43,10.44,-4.04,-3.0,-0.18,-2.72,0.29,14.3,100342.91,83.82,84.49,125.59,0.0,vol 7,10.479,80.00292452830188
141539.0,-73.18,9.13,1.43,10.23,-4.03,-3.49,-0.09,-2.51,0.03,14.3,100342.91,83.82,84.42,125.59,0.0,vol 7,10.489,80.00292452830188
141549.0,-73.17,9.18,1.43,10.18,-4.07,-3.98,0.13,-2.24,-0.23,14.3,100346.59,83.51,84.33,125.59,0.0,vol 7,10.499,79.69292452830189
141559.0,-73.17,9.22,1.42,10.21,-4.13,-4.41,0.45,-1.92,-0.48,14.3,100346.59,83.51,84.25,125.59,0.0,vol 7,10.509,79.69292452830189
141569.0,-73.16,9.24,1.42,10.12,-4.14,-4.66,0.9,-1.51,-0.75,14.3,100346.59,83.51,84.17,125.59,0.0,vol 7,10.519,79.69292452830189
141581.0,-73.14,9.25,1.4,9.86,-4.04,-4.68,1.39,-1.1,-1.03,14.3,100350.42,83.19,84.07,125.59,0.0,vol 7,10.531,79.37292452830188
141594.0,-73.11,9.23,1.39,9.63,-3.88,-4.54,1.91,-0.68,-1.32,14.3,100350.42,83.19,83.99,125.59,0.0,vol 7,10.544,79.37292452830188
141606.0,-73.06,9.18,1.37,9.67,-3.75,-4.31,2.38,-0.31,-1.61,14.3,100350.42,83.19,83.91,125.59,0.0,vol 7,10.556,79.37292452830188
141616.0,-73.01,9.1,1.35,9.84,-3.63,-3.98,2.75,-0.03,-1.87,14.3,100350.42,82.88,83.8,125.59,0.0,vol 7,10.566,79.06292452830188
141626.0,-72.95,9.01,1.33,10.04,-3.5,-3.56,2.99,0.16,-2.11,14.3,100354.09,82.88,83.71,125.59,0.0,vol 7,10.576,79.06292452830188
141636.0,-72.87,8.9,1.3,10.2,-3.25,-3.01,3.13,0.26,-2.33,14.3,100354.09,82.88,83.63,125.59,0.0,vol 7,10.586,79.06292452830188
141647.0,-72.76,8.74,1.28,10.37,-2.82,-2.33,3.16,0.26,-2.54,14.3,100354.09,82.88,83.55,125.59,0.0,vol 7,10.597,79.06292452830188
141657.0,-72.62,8.57,1.25,10.47,-2.31,-1.67,3.08,0.16,-2.69,14.3,100357.56,82.59,83.46,125.59,0.0,vol 7,10.607,78.77292452830189
141668.0,-72.46,8.38,1.22,10.47,-1.67,-0.95,2.9,-0.05,-2.76,14.3,100357.56,82.59,83.37,125.59,0.0,vol 7,10.618,78.77292452830189
141679.0,-72.29,8.18,1.19,10.51,-0.98,-0.27,2.65,-0.37,-2.75,14.3,100357.56,82.59,83.29,125.59,0.0,vol 7,10.629,78.77292452830189
141689.0,-72.11,8.03,1.16,10.63,-0.29,0.26,2.38,-0.74,-2.65,14.3,100357.56,82.59,83.22,125.59,0.0,vol 7,10.639,78.77292452830189
141700.0,-71.92,8.12,1.14,10.59,0.48,0.71,2.07,-1.22,-2.42,14.29,100361.0,82.3,83.13,125.59,0.0,vol 7,10.65,78.48292452830188
141710.0,-71.75,8.25,1.11,10.28,1.16,0.93,1.79,-1.75,-2.09,14.29,100361.0,82.3,83.05,125.59,0.0,vol 7,10.66,78.48292452830188
141721.0,-71.61,8.35,1.1,9.92,1.7,0.99,1.6,-2.24,-1.71,14.29,100361.0,82.3,82.97,125.59,0.0,vol 7,10.671,78.48292452830188
141731.0,-71.47,8.43,1.08,9.72,2.22,0.94,1.49,-2.73,-1.26,14.29,100364.84,81.98,82.87,125.59,0.0,vol 7,10.681,78.16292452830189
141741.0,-71.33,8.5,1.08,9.77,2.77,0.82,1.49,-3.22,-0.72,14.29,100364.84,81.98,82.78,125.59,0.0,vol 7,10.691,78.16292452830189
141751.0,-71.22,8.55,1.08,9.78,3.24,0.55,1.61,-3.68,-0.07,14.29,100364.84,81.98,82.7,125.59,0.0,vol 7,10.701,78.16292452830189
141761.0,-71.13,8.57,1.08,9.52,3.46,0.1,1.88,-4.1,0.66,14.29,100364.84,81.98,82.63,125.59,0.0,vol 7,10.711,78.16292452830189
141771.0,-71.08,8.57,1.1,9.08,3.46,-0.44,2.28,-4.44,1.44,14.29,100368.34,81.68,82.54,125.59,0.0,vol 7,10.721,77.86292452830189
141780.0,-71.05,8.56,1.12,8.72,3.36,-1.09,2.81,-4.69,2.26,14.29,100368.34,81.68,82.45,125.59,0.0,vol 7,10.73,77.86292452830189
141792.0,-71.05,8.57,1.15,8.52,3.15,-1.92,3.54,-4.83,3.2,14.29,100368.34,81.68,82.37,125.59,0.0,vol 7,10.742,77.86292452830189
141802.0,-71.11,8.58,1.2,8.53,2.81,-2.78,4.36,-4.81,4.09,14.29,100368.34,81.42,82.28,125.59,0.0,vol 7,10.752,77.60292452830188
141812.0,-71.21,8.6,1.25,8.82,2.29,-3.75,5.32,-4.61,5.0,14.29,100371.52,81.42,82.19,125.59,0.0,vol 7,10.762,77.60292452830188
141823.0,-71.37,8.64,1.31,9.44,1.45,-4.92,6.54,-4.16,5.98,14.29,100371.52,81.42,82.11,125.59,0.0,vol 7,10.773,77.60292452830188
141833.0,-71.57,8.68,1.39,10.1,0.18,-5.95,7.84,-3.45,6.87,14.29,100371.52,81.42,82.05,125.59,0.0,vol 7,10.783,77.60292452830188
141843.0,-71.75,8.73,1.45,10.41,-1.24,-6.51,8.98,-2.6,7.49,14.3,100375.09,81.12,81.95,125.59,0.0,vol 7,10.793,77.30292452830189
141853.0,-71.9,8.79,1.53,10.35,-2.56,-6.58,9.84,-1.72,7.84,14.3,100375.09,81.12,81.87,125.59,0.0,vol 7,10.803,77.30292452830189
141863.0,-72.1,8.87,1.61,10.01,-4.09,-6.17,10.57,-0.62,7.95,14.3,100375.09,81.12,81.79,125.59,0.0,vol 7,10.813,77.30292452830189
141873.0,-72.26,8.95,1.69,9.61,-5.37,-5.41,10.82,0.31,7.75,14.3,100375.09,81.12,81.73,125.59,0.0,vol 7,10.823,77.30292452830189
141883.0,-72.4,9.04,1.76,9.18,-6.39,-4.48,10.68,1.02,7.35,14.3,100378.92,80.8,81.63,125.59,0.0,vol 7,10.833,76.98292452830188
141892.0,-72.56,9.16,1.83,8.63,-7.31,-3.26,10.11,1.61,6.7,14.3,100378.92,80.8,81.55,125.59,0.0,vol 7,10.842,76.98292452830188
141902.0,-72.7,9.29,1.89,8.02,-7.99,-2.0,9.12,1.94,5.89,14.3,100378.92,80.8,81.47,125.59,0.0,vol 7,10.852,76.98292452830188
141912.0,-72.81,9.44,1.94,7.43,-8.49,-0.75,7.78,2.0,5.0,14.3,100378.92,80.57,81.38,125.59,0.0,vol 7,10.862,76.75292452830188
141924.0,-72.87,9.58,1.98,6.95,-8.85,0.63,5.99,1.8,3.96,14.3,100381.59,80.57,81.3,125.59,0.0,vol 7,10.874,76.75292452830188
141936.0,-72.89,9.7,2.02,6.55,-9.09,1.81,3.53,1.28,2.7,14.3,100381.59,80.57,81.23,125.59,0.0,vol 7,10.886,76.75292452830188
141948.0,-72.9,9.79,2.04,6.17,-9.09,2.37,1.1,0.68,1.52,14.3,100381.59,80.57,81.16,125.59,0.0,vol 7,10.898,76.75292452830188
141960.0,-72.96,9.83,2.04,5.79,-8.9,2.25,-1.27,0.1,0.37,14.3,100384.6,80.32,81.08,125.59,0.0,vol 7,10.91,76.50292452830188
141971.0,-73.05,9.84,2.03,5.58,-8.79,1.77,-3.29,-0.34,-0.65,14.3,100384.6,80.32,81.0,125.59,0.0,vol 7,10.921,76.50292452830188
141981.0,-73.12,9.82,2.02,5.66,-8.87,1.08,-4.97,-0.63,-1.56,14.3,100384.6,80.32,80.94,125.59,0.0,vol 7,10.931,76.50292452830188
141991.0,-73.16,9.77,1.99,5.91,-8.94,0.11,-6.48,-0.79,-2.49,14.29,100387.38,80.09,80.85,125.59,0.0,vol 7,10.941,76.27292452830189
142001.0,-73.16,9.7,1.96,6.17,-8.77,-1.06,-7.77,-0.77,-3.38,14.29,100387.38,80.09,80.77,125.59,0.0,vol 7,10.951,76.27292452830189
142012.0,-73.11,9.64,1.92,6.29,-8.26,-2.21,-8.76,-0.58,-4.2,14.29,100387.38,80.09,80.71,125.59,0.0,vol 7,10.962,76.27292452830189
142022.0,-73.0,9.58,1.86,6.27,-7.37,-3.36,-9.46,-0.17,-4.95,14.29,100387.38,80.09,80.64,125.59,0.0,vol 7,10.972,76.27292452830189
142033.0,-72.83,9.51,1.8,6.34,-6.28,-4.4,-9.77,0.4,-5.48,14.29,100390.71,79.81,80.56,125.59,0.0,vol 7,10.983,75.99292452830188
142044.0,-72.6,9.42,1.74,6.58,-5.05,-5.23,-9.68,1.09,-5.76,14.29,100390.71,79.81,80.49,125.59,0.0,vol 7,10.994,75.99292452830188
142055.0,-72.35,9.33,1.68,6.84,-3.68,-5.77,-9.2,1.85,-5.77,14.29,100390.71,79.81,80.42,125.59,0.0,vol 7,11.005,75.99292452830188
142065.0,-72.15,9.25,1.62,7.0,-2.45,-5.9,-8.48,2.52,-5.54,14.29,100394.38,79.5,80.33,125.59,0.0,vol 7,11.015,75.68292452830188
142075.0,-71.94,9.18,1.57,7.07,-1.28,-5.76,-7.56,3.14,-5.13,14.29,100394.38,79.5,80.24,125.59,0.0,vol 7,11.025,75.68292452830188
142085.0,-71.75,9.11,1.52,7.08,-0.26,-5.4,-6.51,3.65,-4.58,14.29,100394.38,79.5,80.17,125.59,0.0,vol 7,11.035,75.68292452830188
142095.0,-71.56,9.05,1.48,7.09,0.63,-4.89,-5.4,4.06,-3.92,14.29,100394.38,79.5,80.1,125.59,0.0,vol 7,11.045,75.68292452830188
142105.0,-71.38,8.98,1.45,7.21,1.45,-4.3,-4.28,4.34,-3.19,14.29,100397.72,79.22,80.01,125.59,0.0,vol 7,11.055,75.40292452830188
142116.0,-71.2,8.91,1.43,7.58,2.28,-3.56,-3.05,4.51,-2.32,14.29,100397.72,79.22,79.93,125.59,0.0,vol 7,11.066,75.40292452830188
142128.0,-71.06,8.85,1.41,8.1,2.98,-2.65,-1.79,4.52,-1.3,14.29,100397.72,79.22,79.86,125.59,0.0,vol 7,11.078,75.40292452830188
142140.0,-71.0,8.79,1.41,8.43,3.28,-1.71,-0.67,4.38,-0.27,14.29,100401.23,78.93,79.77,125.59,0.0,vol 7,11.09,75.11292452830189
142150.0,-71.0,8.76,1.41,8.45,3.22,-0.98,0.08,4.16,0.55,14.29,100401.23,78.93,79.69,125.59,0.0,vol 7,11.1,75.11292452830189
142161.0,-71.05,8.71,1.43,8.46,2.99,-0.22,0.71,3.83,1.39,14.29,100401.23,78.93,79.61,125.59,0.0,vol 7,11.111,75.11292452830189
142171.0,-71.13,8.66,1.45,8.64,2.67,0.54,1.09,3.41,2.15,14.29,100401.23,78.62,79.51,125.59,0.0,vol 7,11.121,74.80292452830189
142181.0,-71.24,8.63,1.48,8.87,2.25,1.17,1.23,2.95,2.79,14.29,100404.89,78.62,79.42,125.59,0.0,vol 7,11.131,74.80292452830189
142191.0,-71.36,8.61,1.51,9.03,1.76,1.67,1.16,2.46,3.3,14.29,100404.89,78.62,79.34,125.59,0.0,vol 7,11.141,74.80292452830189
142201.0,-71.52,8.6,1.54,9.07,1.07,2.03,0.87,1.86,3.78,14.29,100404.89,78.62,79.27,125.59,0.0,vol 7,11.151,74.80292452830189
142211.0,-71.72,8.58,1.59,8.96,0.26,2.13,0.4,1.2,4.16,14.3,100408.97,78.28,79.17,125.59,0.0,vol 7,11.161,74.46292452830188
142220.0,-71.94,8.58,1.63,8.82,-0.63,2.02,-0.2,0.52,4.41,14.3,100408.97,78.28,79.08,125.59,0.0,vol 7,11.17,74.46292452830188
142230.0,-72.2,8.64,1.68,8.86,-1.61,1.71,-0.92,-0.17,4.54,14.3,100408.97,78.28,79.0,125.59,0.0,vol 7,11.18,74.46292452830188
142241.0,-72.47,8.76,1.72,9.12,-2.72,1.17,-1.72,-0.84,4.51,14.3,100408.97,78.28,78.93,125.59,0.0,vol 7,11.191,74.46292452830188
142251.0,-72.75,8.94,1.77,9.41,-3.98,0.22,-2.63,-1.52,4.29,14.3,100412.64,77.97,78.83,125.59,0.0,vol 7,11.201,74.15292452830188
142261.0,-72.96,9.12,1.81,9.5,-4.94,-0.96,-3.41,-2.04,3.92,14.3,100412.64,77.97,78.75,125.59,0.0,vol 7,11.211,74.15292452830188
142271.0,-73.11,9.29,1.84,9.39,-5.62,-2.26,-4.04,-2.42,3.44,14.3,100412.64,77.97,78.67,125.59,0.0,vol 7,11.221,74.15292452830188
142281.0,-73.21,9.45,1.87,9.28,-6.09,-3.61,-4.44,-2.62,2.89,14.3,100412.64,77.69,78.57,125.59,0.0,vol 7,11.231,73.87292452830188
142293.0,-73.25,9.59,1.9,9.3,-6.45,-5.15,-4.56,-2.62,2.24,14.3,100415.98,77.69,78.48,125.59,0.0,vol 7,11.243,73.87292452830188
142304.0,-73.23,9.7,1.91,9.42,-6.6,-6.79,-4.25,-2.35,1.56,14.3,100415.98,77.69,78.4,125.59,0.0,vol 7,11.254,73.87292452830188
142315.0,-73.19,9.78,1.92,9.4,-6.48,-7.99,-3.55,-1.86,0.99,14.3,100415.98,77.69,78.33,125.59,0.0,vol 7,11.265,73.87292452830188
142326.0,-73.15,9.84,1.93,9.19,-6.19,-8.73,-2.63,-1.28,0.56,14.3,100419.15,77.42,78.24,125.59,0.0,vol 7,11.276,73.60292452830188
142336.0,-73.09,9.89,1.93,8.84,-5.74,-9.2,-1.38,-0.53,0.17,14.3,100419.15,77.42,78.16,125.59,0.0,vol 7,11.286,73.60292452830188
142346.0,-73.03,9.93,1.93,8.71,-5.4,-9.63,-0.06,0.2,-0.11,14.3,100419.15,77.42,78.09,125.59,0.0,vol 7,11.296,73.60292452830188
142356.0,-72.96,9.97,1.93,8.79,-5.26,-10.18,1.43,1.0,-0.36,14.3,100419.15,77.14,77.99,125.59,0.0,vol 7,11.306,73.32292452830188
142367.0,-72.92,10.02,1.92,8.82,-5.26,-10.58,3.04,1.86,-0.61,14.3,100422.48,77.14,77.91,125.59,0.0,vol 7,11.317,73.32292452830188
142377.0,-72.87,10.07,1.91,8.69,-5.31,-10.65,4.85,2.81,-0.95,14.3,100422.48,77.14,77.83,125.59,0.0,vol 7,11.327,73.32292452830188
142388.0,-72.83,10.12,1.9,8.64,-5.45,-10.56,6.6,3.71,-1.41,14.3,100422.48,77.14,77.76,125.59,0.0,vol 7,11.338,73.32292452830188
142398.0,-72.78,10.13,1.88,8.78,-5.59,-10.31,8.08,4.45,-1.94,14.29,100426.25,76.83,77.67,125.59,0.0,vol 7,11.348,73.01292452830188
142408.0,-72.71,10.11,1.85,9.01,-5.66,-9.82,9.4,5.05,-2.59,14.29,100426.25,76.83,77.58,125.59,0.0,vol 7,11.358,73.01292452830188
142418.0,-72.64,10.06,1.82,9.14,-5.59,-8.96,10.51,5.47,-3.34,14.29,100426.25,76.83,77.51,125.59,0.0,vol 7,11.368,73.01292452830188
142428.0,-72.54,9.99,1.78,9.1,-5.24,-7.79,11.36,5.65,-4.14,14.29,100426.25,76.83,77.44,125.59,0.0,vol 7,11.378,73.01292452830188
142438.0,-72.37,9.87,1.72,8.92,-4.56,-6.42,11.94,5.57,-4.94,14.29,100430.27,76.49,77.35,125.59,0.0,vol 7,11.388,72.67292452830188
142448.0,-72.13,9.67,1.67,8.73,-3.59,-5.01,12.29,5.22,-5.64,14.29,100430.27,76.49,77.26,125.59,0.0,vol 7,11.398,72.67292452830188
142458.0,-71.8,9.38,1.61,8.69,-2.41,-3.68,12.48,4.64,-6.18,14.29,100430.27,76.49,77.18,125.59,0.0,vol 7,11.408,72.67292452830188
142468.0,-71.39,9.05,1.55,8.73,-1.09,-2.57,12.57,3.88,-6.5,14.29,100430.27,76.12,77.08,125.59,0.0,vol 7,11.418,72.30292452830189
142478.0,-70.93,8.83,1.48,8.68,0.24,-1.78,12.64,2.99,-6.59,14.3,100434.67,76.12,76.98,125.59,0.0,vol 7,11.428,72.30292452830189
142487.0,-70.5,8.92,1.42,8.42,1.42,-1.38,12.78,2.04,-6.43,14.3,100434.67,76.12,76.89,125.59,0.0,vol 7,11.437,72.30292452830189
142497.0,-70.1,9.15,1.36,8.11,2.41,-1.35,13.03,1.12,-6.05,14.3,100434.67,76.12,76.82,125.59,0.0,vol 7,11.447,72.30292452830189
142507.0,-69.74,9.39,1.3,8.03,3.31,-1.67,13.45,0.26,-5.46,14.3,100439.84,75.69,76.7,125.59,0.0,vol 7,11.457,71.87292452830188
142517.0,-69.47,9.58,1.26,8.24,4.07,-2.34,14.09,-0.47,-4.68,14.3,100439.84,75.69,76.6,125.59,0.0,vol 7,11.467,71.87292452830188
142527.0,-69.29,9.73,1.22,8.47,4.51,-3.34,14.99,-1.04,-3.73,14.3,100439.84,75.69,76.51,125.59,0.0,vol 7,11.477,71.87292452830188
142537.0,-69.18,9.83,1.19,8.5,4.49,-4.36,15.97,-1.35,-2.79,14.3,100439.84,75.69,76.43,125.59,0.0,vol 7,11.487,71.87292452830188
142547.0,-69.15,9.94,1.17,8.32,4.01,-5.58,17.32,-1.49,-1.64,14.3,100445.84,75.18,76.3,125.59,0.0,vol 7,11.497,71.36292452830189
142557.0,-69.16,10.03,1.17,8.25,3.3,-6.69,17.45,-1.38,-0.69,14.3,100445.84,75.18,76.19,125.59,0.0,vol 7,11.507,71.36292452830189
142567.0,-69.23,10.09,1.17,8.54,2.35,-7.91,17.45,-1.05,0.11,14.3,100445.84,75.18,76.09,125.59,0.0,vol 7,11.517,71.36292452830189
142577.0,-69.31,10.13,1.18,9.01,1.14,-8.96,17.45,-0.54,0.7,14.3,100445.84,75.18,76.0,125.59,0.0,vol 7,11.527,71.36292452830189
142587.0,-69.37,10.16,1.19,9.26,-0.12,-9.49,17.45,0.07,1.0,14.3,100451.02,74.75,75.88,125.59,0.0,vol 7,11.537,70.93292452830188
142597.0,-69.4,10.18,1.2,9.14,-1.21,-9.38,17.45,0.65,1.03,14.3,100451.02,74.75,75.76,125.59,0.0,vol 7,11.547,70.93292452830188
142607.0,-69.4,10.17,1.2,8.81,-2.08,-8.78,17.45,1.09,0.81,14.3,100451.02,74.75,75.66,125.59,0.0,vol 7,11.557,70.93292452830188
